Transaction ID,Date,Product Category,Product Subcategory,Quantity,Price per Unit,Total Sales,Cost of Goods Sold,Marketing Expense,Shipping Expense,Discount Applied,Customer ID,Region,Profit,Tax,Payment Method,Day of Week,Month,Quarter,Customer Segment,Sales Channel,Product Rating
209067,12-09-2023,Fashion,Clothing,2,43674.83,87349.66,61942.64,5443.88,229.94,5%,9644,Haryana,19733.2,9452.46,Cash,Tuesday,September,Q3,High-Value,Online,2.14
757764,16-09-2023,Home & Kitchen,Furniture,1,37248.29,37248.29,25994.76,2309.61,250.31,10%,8435,Gujrat,8693.61,4090.72,Credit Card,Saturday,September,Q3,Mid-Value,Offline,1.68
740310,13-06-2023,Fashion,Shoes,3,32951.85,98855.55,75994.03,7528.06,1415.22,No Discount,3254,Himachal Pradesh,13918.24,7994.99,Debit Card,Tuesday,June,Q2,Mid-Value,Online,3.46
755404,04-05-2023,Beauty,Makeup,5,19067.8,95339,67080.66,5551.47,1969.04,15%,4940,Haryana,20737.83,13749.06,Debit Card,Thursday,May,Q2,High-Value,Online,2.76
107299,10-10-2023,Electronics,TVs,2,6463.05,12926.1,9331.92,998.96,485.41,10%,2351,Haryana,2109.81,1673.01,Cash,Tuesday,October,Q4,High-Value,Online,1.47
212665,01-07-2023,Fashion,Clothing,4,45504.9,182019.6,131570.56,13958.57,1614.12,15%,8825,Haryana,34876.35,21800.3,UPI,Saturday,July,Q3,Low-Value,Offline,3.82
968031,15-06-2023,Electronics,Mobiles,1,22392.26,22392.26,15942.98,2028.85,280.42,15%,4206,Gujrat,4140.01,1409.75,Debit Card,Thursday,June,Q2,Mid-Value,Online,2.22
305200,08-12-2023,Electronics,TVs,2,38201.18,76402.36,51509.1,6262.64,869.58,5%,9597,Maharastra,17761.04,9280.24,Credit Card,Friday,December,Q4,Mid-Value,Offline,1.93
886126,13-11-2023,Beauty,Fragrances,5,18429.89,92149.45,73018.82,8363.48,1807.74,10%,2608,Haryana,8959.41,7510.09,Debit Card,Monday,November,Q4,High-Value,Offline,2.84
251501,02-07-2023,Electronics,Laptops,1,21894.36,21894.36,15431.06,1638.87,124.6,15%,3287,Punjab,4699.83,2701.54,Credit Card,Sunday,July,Q3,High-Value,Offline,4.87
613516,21-06-2023,Fashion,Clothing,1,32212.21,32212.21,25646.59,1892.13,218.02,15%,6878,Punjab,4455.47,3507.81,Cash,Wednesday,June,Q2,Low-Value,Online,3.97
613063,20-09-2023,Beauty,Haircare,1,46792.56,46792.56,28943.76,3654.24,113.05,15%,3811,Uttarakhand,14081.51,6815.36,Cash,Wednesday,September,Q3,Low-Value,Offline,3.63
798910,11-10-2023,Home & Kitchen,Furniture,3,36772.69,110318.07,78660.46,10606.14,315.3,10%,7930,Gujrat,20736.17,14747.62,Credit Card,Wednesday,October,Q4,Mid-Value,Offline,2.63
648437,13-11-2023,Beauty,Makeup,4,33613.11,134452.44,105228.68,8160.15,1841.36,15%,1184,Madhya Pradesh,19222.25,7968.28,UPI,Monday,November,Q4,Mid-Value,Retail Store,1.25
611446,30-04-2023,Electronics,Audio Player,1,28308.9,28308.9,20444.88,1839.03,297.1,5%,9487,Haryana,5727.89,3338.33,Debit Card,Sunday,April,Q2,Mid-Value,Offline,2.07
769708,29-10-2023,Home & Kitchen,Decor,5,29789.26,148946.3,100454.9,11093.89,1269.62,No Discount,7582,Maharastra,36127.89,21406.08,UPI,Sunday,October,Q4,High-Value,Retail Store,2.35
226639,20-06-2023,Electronics,TVs,4,30053.99,120215.96,82128.07,11794.02,1147.36,10%,4583,Haryana,25146.51,13987.09,Debit Card,Tuesday,June,Q2,Mid-Value,Retail Store,2.63
200759,23-03-2023,Electronics,TVs,1,27593.81,27593.81,17747.22,2623.29,491.63,15%,6822,Maharastra,6731.67,3786.14,Debit Card,Thursday,March,Q1,Low-Value,Retail Store,4.63
643917,20-02-2023,Electronics,Laptops,4,42630.31,170521.24,111868.79,12700.26,1841,15%,6175,Uttarakhand,44111.19,17264.58,UPI,Monday,February,Q1,High-Value,Online,4.9
963351,25-01-2023,Beauty,Skincare,1,18032.37,18032.37,12184.86,1737.02,371.49,15%,9434,Punjab,3739,1506.16,UPI,Wednesday,January,Q1,High-Value,Offline,2.07
891913,16-06-2023,Home & Kitchen,Decor,5,13676.53,68382.65,43457.36,5087.86,1900.95,10%,2533,Himachal Pradesh,17936.48,7305.93,Debit Card,Friday,June,Q2,High-Value,Retail Store,2.03
181328,16-12-2023,Fashion,Shoes,5,39908.85,199544.25,158895.18,11100.13,628.17,5%,7340,Himachal Pradesh,28920.77,14271.26,UPI,Saturday,December,Q4,Mid-Value,Retail Store,3.32
628579,27-04-2023,Home & Kitchen,Furniture,2,36492.97,72985.94,46302.75,3850.9,874.89,No Discount,9071,Uttarakhand,21957.4,10208.37,Credit Card,Thursday,April,Q2,Low-Value,Offline,2.55
485838,19-02-2023,Fashion,Shoes,3,47281.86,141845.58,110383.15,8127.41,471.61,No Discount,2055,Maharastra,22863.41,7335.2,Credit Card,Sunday,February,Q1,Low-Value,Offline,4.25
421230,11-01-2023,Beauty,Skincare,5,20919.07,104595.35,67164.29,7819.99,637.07,5%,5934,Haryana,28974,6080.12,Cash,Wednesday,January,Q1,Mid-Value,Offline,3.08
718539,17-04-2023,Fashion,Shoes,2,10833.03,21666.06,15283.59,2164.26,394.44,10%,4530,Uttarakhand,3823.77,2200.2,Debit Card,Monday,April,Q2,Low-Value,Online,3.54
224268,05-02-2023,Fashion,Clothing,1,10974.11,10974.11,7721.96,628.78,476.58,No Discount,6292,Haryana,2146.79,1183.32,Cash,Sunday,February,Q1,Mid-Value,Online,2.73
545361,13-03-2023,Fashion,Clothing,5,42604.89,213024.45,161828.81,19490.05,2356.71,15%,3739,Himachal Pradesh,29348.88,11886.34,Debit Card,Monday,March,Q1,Mid-Value,Offline,2.43
131644,11-04-2023,Electronics,Mobiles,2,19391.85,38783.7,26317.27,3274.59,231.32,No Discount,7792,Madhya Pradesh,8960.52,2066.35,Debit Card,Tuesday,April,Q2,High-Value,Offline,2.62
627572,18-05-2023,Fashion,Clothing,1,47484,47484,37259.58,2932.29,430.63,No Discount,8144,Maharastra,6861.5,3371.75,Credit Card,Thursday,May,Q2,Mid-Value,Retail Store,1.78
131343,13-12-2023,Fashion,Shoes,1,36217.81,36217.81,28918.15,2388,159.89,5%,3661,Haryana,4751.77,5137.4,Debit Card,Wednesday,December,Q4,Mid-Value,Online,4.43
324134,15-07-2023,Electronics,TVs,4,36926.01,147704.04,94220.04,7733.64,276.64,5%,4676,Gujrat,45473.72,10785.5,Credit Card,Saturday,July,Q3,Low-Value,Retail Store,3.96
638250,12-11-2023,Home & Kitchen,Appliances,3,46477.12,139431.36,102463.9,13924.97,1017.55,5%,5353,Maharastra,22024.94,12642.98,Credit Card,Sunday,November,Q4,Low-Value,Retail Store,1.95
979460,09-06-2023,Fashion,Clothing,3,11545.11,34635.33,21785.37,2916.94,1248.17,15%,7392,Uttarakhand,8684.85,4123.92,Cash,Friday,June,Q2,High-Value,Online,3.94
104503,09-01-2023,Electronics,Laptops,4,34908.52,139634.08,89418.24,11711.44,286.37,15%,4228,Madhya Pradesh,38218.03,14849.85,UPI,Monday,January,Q1,Mid-Value,Offline,4.57
544883,30-03-2023,Electronics,Audio Player,4,7419.29,29677.16,21172.35,2120.06,1174.05,10%,7064,Madhya Pradesh,5210.7,3310.46,Credit Card,Thursday,March,Q1,Low-Value,Retail Store,4.21
106202,25-02-2023,Electronics,Laptops,3,32844.44,98533.32,64589.85,4954.78,612.05,10%,9023,Uttarakhand,28376.64,12365.62,UPI,Saturday,February,Q1,Mid-Value,Offline,1.13
337317,05-05-2023,Beauty,Makeup,3,11327.46,33982.38,26664.37,1883.54,269.78,No Discount,2878,Madhya Pradesh,5164.69,3819.34,Debit Card,Friday,May,Q2,Low-Value,Offline,3.64
963113,03-08-2023,Electronics,Laptops,2,11688.97,23377.94,16403.23,2244.05,814.99,5%,1443,Himachal Pradesh,3915.67,1402.1,Cash,Thursday,August,Q3,High-Value,Offline,4.42
829727,07-05-2023,Beauty,Haircare,3,30854.98,92564.94,67216.51,7802.12,448.02,10%,1036,Gujrat,17098.29,5323.24,Credit Card,Sunday,May,Q2,High-Value,Offline,3.04
694415,26-11-2023,Beauty,Fragrances,4,41686.21,166744.84,118934.79,8909.32,1210.91,No Discount,5451,Uttarakhand,37689.82,9691.45,Credit Card,Sunday,November,Q4,Mid-Value,Retail Store,1.14
865995,20-03-2023,Home & Kitchen,Furniture,4,25118.46,100473.84,61834.02,9578.96,426.71,5%,8501,Maharastra,28634.15,7153.1,Debit Card,Monday,March,Q1,High-Value,Retail Store,3.77
101816,23-04-2023,Home & Kitchen,Appliances,3,10068.88,30206.64,21546.33,2362.26,1018.59,10%,1567,Haryana,5279.46,3137.25,Cash,Sunday,April,Q2,High-Value,Retail Store,1.52
268597,18-05-2023,Beauty,Makeup,4,12593,50372,33645.03,2585.02,1206.69,No Discount,7385,Uttarakhand,12935.26,6247.81,Credit Card,Thursday,May,Q2,Low-Value,Online,2.76
381000,27-04-2023,Fashion,Clothing,5,6183.45,30917.25,20424.45,1772.14,276.34,10%,2920,Uttarakhand,8444.32,2246.67,Cash,Thursday,April,Q2,High-Value,Retail Store,3.98
298803,29-06-2023,Home & Kitchen,Cookware,3,41242.38,123727.14,74373.06,9100.01,873.89,15%,3328,Himachal Pradesh,39380.18,6389.78,Debit Card,Thursday,June,Q2,Mid-Value,Retail Store,2.96
880466,12-04-2023,Fashion,Shoes,5,47771.79,238858.95,175012.67,23626.43,813.86,15%,9429,Gujrat,39405.99,25584.71,Cash,Wednesday,April,Q2,Low-Value,Retail Store,2.08
593113,19-05-2023,Home & Kitchen,Decor,2,13984.72,27969.44,21892.55,1409.62,670.34,5%,8634,Maharastra,3996.93,2866.07,UPI,Friday,May,Q2,Mid-Value,Online,4.09
504414,27-12-2023,Electronics,Mobiles,4,25481.15,101924.6,64495.74,6407.98,1230.7,No Discount,6723,Punjab,29790.18,6345.83,Debit Card,Wednesday,December,Q4,Low-Value,Offline,3.39
492572,04-11-2023,Electronics,Audio Player,2,28317.76,56635.52,45026.9,5253.38,662.65,10%,5531,Punjab,5692.59,6493.8,Credit Card,Saturday,November,Q4,Low-Value,Online,2.55
292782,05-04-2023,Beauty,Skincare,4,34197.7,136790.8,107282.55,12145.97,506.38,15%,2622,Maharastra,16855.9,13558.58,Cash,Wednesday,April,Q2,Mid-Value,Retail Store,3.26
551425,08-12-2023,Fashion,Clothing,4,37945.88,151783.52,97295.44,12914.47,984.19,10%,3935,Himachal Pradesh,40589.42,18568.14,Credit Card,Friday,December,Q4,Mid-Value,Retail Store,1.61
153326,06-02-2023,Electronics,TVs,5,10730.2,53651,39431.83,4399.67,1009.27,15%,2972,Gujrat,8810.23,5801.83,Cash,Monday,February,Q1,High-Value,Retail Store,4.19
796189,17-05-2023,Beauty,Haircare,1,38030.7,38030.7,26298.93,2016.35,83.9,5%,4914,Himachal Pradesh,9631.52,3946.4,UPI,Wednesday,May,Q2,High-Value,Online,2.21
426743,03-01-2023,Electronics,Audio Player,1,31583.38,31583.38,19646.73,2978.75,274.74,10%,2250,Punjab,8683.16,3105.73,Cash,Tuesday,January,Q1,High-Value,Retail Store,2.42
304173,08-08-2023,Beauty,Makeup,2,23599.09,47198.18,31354.14,4609.52,947.51,15%,1380,Haryana,10287.01,6476.77,Debit Card,Tuesday,August,Q3,Low-Value,Retail Store,4.92
149631,24-09-2023,Home & Kitchen,Furniture,3,24596.55,73789.65,55352.1,4562.77,1196.71,15%,5353,Himachal Pradesh,12678.07,5285.83,Cash,Sunday,September,Q3,Mid-Value,Online,1.66
561309,17-10-2023,Home & Kitchen,Furniture,3,11892.83,35678.49,22290.36,2198.15,605.99,No Discount,7674,Madhya Pradesh,10583.99,4863.22,Cash,Tuesday,October,Q4,High-Value,Offline,1.3
848731,06-07-2023,Electronics,TVs,1,44309.81,44309.81,27802.76,4246.69,87.86,10%,1441,Punjab,12172.5,4945.05,Credit Card,Thursday,July,Q3,Mid-Value,Retail Store,3
315582,21-06-2023,Home & Kitchen,Cookware,5,30520.17,152600.85,121882.48,12611.54,2225.55,15%,7974,Uttarakhand,15881.28,22608.95,Cash,Wednesday,June,Q2,High-Value,Retail Store,2.82
613756,18-02-2023,Electronics,TVs,5,26153.67,130768.35,82971.07,7871.31,661.66,5%,2570,Punjab,39264.31,6591.37,Credit Card,Saturday,February,Q1,Low-Value,Online,2.86
906222,31-01-2023,Beauty,Fragrances,3,8115.54,24346.62,17800.02,1844.96,1086.78,5%,5289,Maharastra,3614.86,2141.95,Cash,Tuesday,January,Q1,Low-Value,Online,4.88
793972,08-12-2023,Beauty,Makeup,2,20487.86,40975.72,24852.33,2682.29,178.37,15%,3170,Uttarakhand,13262.73,2926.11,Debit Card,Friday,December,Q4,High-Value,Retail Store,3.17
165183,10-10-2023,Electronics,TVs,3,32486.65,97459.95,77333.32,6494.34,472.85,10%,1986,Gujrat,13159.44,5814.81,Cash,Tuesday,October,Q4,High-Value,Retail Store,1.96
747522,10-06-2023,Home & Kitchen,Appliances,2,42256.93,84513.86,59087.88,7463.37,111.06,15%,1283,Gujrat,17851.55,10741.29,Debit Card,Saturday,June,Q2,Low-Value,Retail Store,3.41
361389,18-07-2023,Electronics,Laptops,3,29744.04,89232.12,65456.71,5350.82,1180.41,15%,9405,Uttarakhand,17244.18,8764.17,Cash,Tuesday,July,Q3,Low-Value,Offline,4.24
606790,01-10-2023,Beauty,Skincare,1,40150.6,40150.6,28534.29,2867.25,228.83,No Discount,5284,Uttarakhand,8520.23,4854.32,Credit Card,Sunday,October,Q4,High-Value,Offline,4.87
601548,30-04-2023,Electronics,Mobiles,1,39871.37,39871.37,26520.1,3735.55,89.02,No Discount,5666,Uttarakhand,9526.7,2943.58,Credit Card,Sunday,April,Q2,Low-Value,Offline,4.39
363661,08-06-2023,Fashion,Accessories,5,47506.32,237531.6,173245.11,11911.66,702.19,10%,1208,Maharastra,51672.64,21900.37,UPI,Thursday,June,Q2,High-Value,Retail Store,2.63
387345,10-01-2023,Beauty,Haircare,3,48455.62,145366.86,96236.59,10023.09,1189.17,No Discount,6031,Maharastra,37918.01,14058.98,Cash,Tuesday,January,Q1,Mid-Value,Offline,3.6
388433,10-06-2023,Home & Kitchen,Appliances,2,10900.52,21801.04,16681.59,1897.37,146.59,15%,3289,Madhya Pradesh,3075.49,1711.94,Debit Card,Saturday,June,Q2,High-Value,Offline,2.79
634659,15-12-2023,Electronics,TVs,2,44982.45,89964.9,70045.5,6329.8,956.2,No Discount,2457,Punjab,12633.4,8862.98,UPI,Friday,December,Q4,High-Value,Retail Store,3.65
772124,20-06-2023,Electronics,Audio Player,4,49884.1,199536.4,121636.98,14423.19,1794.69,10%,8481,Punjab,61681.54,22513.12,UPI,Tuesday,June,Q2,High-Value,Online,4
195137,10-03-2023,Electronics,Audio Player,5,16741.98,83709.9,52109.87,6743.56,1843.12,10%,9211,Himachal Pradesh,23013.35,9764.77,Credit Card,Friday,March,Q1,Low-Value,Retail Store,3.46
752659,26-01-2023,Fashion,Clothing,1,46116.47,46116.47,31472.09,3000.78,145.67,10%,2397,Gujrat,11497.93,4660.98,Cash,Thursday,January,Q1,Low-Value,Online,3.3
875605,16-04-2023,Home & Kitchen,Decor,2,43700.06,87400.12,54390.46,8067.58,100.91,10%,8817,Himachal Pradesh,24841.17,10014.82,Credit Card,Sunday,April,Q2,Mid-Value,Offline,2.09
974494,10-01-2023,Home & Kitchen,Furniture,1,12878.47,12878.47,10080.91,718.17,234.34,15%,3899,Himachal Pradesh,1845.05,1780.45,UPI,Tuesday,January,Q1,High-Value,Retail Store,3.25
855288,25-05-2023,Beauty,Skincare,4,42525.71,170102.84,121812.14,8803.86,414.87,15%,1868,Madhya Pradesh,39071.97,24961.07,Cash,Thursday,May,Q2,High-Value,Retail Store,1.84
211881,15-11-2023,Home & Kitchen,Decor,4,18903.88,75615.52,47252.93,5744.06,1121.87,15%,3165,Uttarakhand,21496.66,5726.24,Credit Card,Wednesday,November,Q4,High-Value,Online,3.13
283713,16-02-2023,Beauty,Haircare,2,9160.95,18321.9,13837.61,946.86,955.37,15%,5293,Haryana,2582.06,2516.22,UPI,Thursday,February,Q1,Low-Value,Online,4.68
561956,17-06-2023,Fashion,Accessories,5,8081.9,40409.5,30468.78,2346.05,681.2,10%,8070,Uttarakhand,6913.47,5961.47,Credit Card,Saturday,June,Q2,Mid-Value,Offline,3.58
360384,20-06-2023,Home & Kitchen,Decor,3,7129.91,21389.73,16850.54,1637.74,556.32,No Discount,4153,Punjab,2345.13,1188.97,Credit Card,Tuesday,June,Q2,Low-Value,Offline,2.37
681519,09-02-2023,Home & Kitchen,Furniture,1,34573.51,34573.51,21253.22,3224.19,449.25,No Discount,7143,Haryana,9646.85,5053.65,Credit Card,Thursday,February,Q1,Low-Value,Online,3.03
853292,12-11-2023,Fashion,Shoes,2,14656.01,29312.02,20582.94,2487.42,684.29,15%,1456,Haryana,5557.37,3736.52,UPI,Sunday,November,Q4,High-Value,Online,1.45
148930,24-01-2023,Fashion,Clothing,1,35712.99,35712.99,24179.75,2390.79,135.47,No Discount,1288,Haryana,9006.98,4811.25,UPI,Tuesday,January,Q1,High-Value,Online,1.31
438015,23-06-2023,Home & Kitchen,Cookware,4,30257.61,121030.44,78865.71,6276.07,1445.97,15%,1431,Uttarakhand,34442.69,15101.26,Credit Card,Friday,June,Q2,Mid-Value,Retail Store,2.4
484037,31-05-2023,Electronics,Laptops,5,42746.28,213731.4,158704.39,17150.08,1382.9,No Discount,8505,Himachal Pradesh,36494.03,14555.65,Debit Card,Wednesday,May,Q2,Mid-Value,Online,4.4
903886,12-12-2023,Home & Kitchen,Furniture,1,30815.14,30815.14,21109.37,2572.43,382.4,No Discount,7880,Gujrat,6750.94,4009.01,Debit Card,Tuesday,December,Q4,Low-Value,Retail Store,4.91
799633,26-03-2023,Fashion,Accessories,3,17145.38,51436.14,36668.58,2826.81,398.74,5%,1269,Haryana,11542.01,6428.1,Cash,Sunday,March,Q1,High-Value,Online,4.53
979032,24-07-2023,Electronics,Mobiles,5,26397.92,131989.6,86854.61,8777.62,2007.46,10%,2285,Gujrat,34349.91,15303.54,UPI,Monday,July,Q3,Mid-Value,Online,4.75
481489,28-10-2023,Beauty,Fragrances,1,9205.86,9205.86,6423.22,667.16,447.11,10%,6193,Uttarakhand,1668.37,1318.36,Credit Card,Saturday,October,Q4,Low-Value,Offline,3.85
868743,18-03-2023,Beauty,Makeup,4,33579.47,134317.88,93195.62,12337.2,988.88,5%,4930,Haryana,27796.18,15638.92,Debit Card,Saturday,March,Q1,Low-Value,Offline,1.88
108727,17-09-2023,Fashion,Accessories,2,34535.74,69071.48,52052.9,3906.09,550.24,5%,8798,Gujrat,12562.25,8979.33,UPI,Sunday,September,Q3,Mid-Value,Offline,2.58
162567,07-12-2023,Electronics,Audio Player,5,47070.11,235350.55,184311.55,12703.3,2141.41,10%,8788,Madhya Pradesh,36194.29,20392.49,UPI,Thursday,December,Q4,Low-Value,Offline,2.46
195405,09-08-2023,Fashion,Accessories,1,10225.87,10225.87,6909.33,814.09,430.4,10%,9449,Punjab,2072.05,612.21,Credit Card,Wednesday,August,Q3,Mid-Value,Retail Store,1.09
470462,14-01-2023,Home & Kitchen,Decor,3,10292.56,30877.68,22193.97,2968.96,773.43,5%,1544,Himachal Pradesh,4941.32,4013.77,Debit Card,Saturday,January,Q1,High-Value,Retail Store,1.44
418824,12-01-2023,Fashion,Shoes,4,49269.55,197078.2,136895.57,15455.52,1252.21,10%,7214,Punjab,43474.9,26654.75,Credit Card,Thursday,January,Q1,Mid-Value,Offline,1.4
946893,18-07-2023,Home & Kitchen,Cookware,3,13003.69,39011.07,25768.14,3012.36,1271.14,No Discount,3285,Gujrat,8959.43,2595.61,Cash,Tuesday,July,Q3,Low-Value,Offline,4.12
536577,18-01-2023,Electronics,Audio Player,2,18882.59,37765.18,26264.8,2914.69,464.74,15%,7556,Punjab,8120.95,5482.31,Debit Card,Wednesday,January,Q1,Low-Value,Offline,4.22
396193,15-10-2023,Electronics,Mobiles,2,13191.7,26383.4,17167.51,1482.55,235.19,15%,6835,Maharastra,7498.15,3566.57,Debit Card,Sunday,October,Q4,High-Value,Retail Store,1.14
881875,31-10-2023,Beauty,Makeup,1,31993.37,31993.37,20316.7,1775.9,300.66,No Discount,2633,Gujrat,9600.11,4635.09,Cash,Tuesday,October,Q4,Low-Value,Offline,4.61
496044,09-08-2023,Beauty,Haircare,3,33831.83,101495.49,71056.78,7840.26,1049.63,15%,5120,Maharastra,21548.82,6704.22,UPI,Wednesday,August,Q3,Low-Value,Retail Store,1.79
730616,19-04-2023,Electronics,Audio Player,1,49314.65,49314.65,31236.16,3942.13,215.74,No Discount,4225,Punjab,13920.62,7349.7,Debit Card,Wednesday,April,Q2,Mid-Value,Offline,2.8
554099,26-03-2023,Beauty,Haircare,1,39228.58,39228.58,23713.13,3475.63,112.95,10%,4291,Madhya Pradesh,11926.87,4837.1,Debit Card,Sunday,March,Q1,Low-Value,Online,3.52
522309,27-01-2023,Beauty,Makeup,3,30254.51,90763.53,64260.34,8876.23,773.03,15%,7351,Uttarakhand,16853.93,6282.35,UPI,Friday,January,Q1,Low-Value,Online,2.22
244391,21-10-2023,Electronics,Laptops,1,24236.45,24236.45,18689.04,1531.12,105.22,15%,2291,Haryana,3911.07,3570.67,UPI,Saturday,October,Q4,High-Value,Offline,4.06
242966,05-05-2023,Beauty,Skincare,5,14656.16,73280.8,51713.49,6018.42,1976.02,15%,5181,Himachal Pradesh,13572.87,4539.24,Credit Card,Friday,May,Q2,Mid-Value,Retail Store,1.07
496170,08-12-2023,Home & Kitchen,Decor,5,23139.42,115697.1,73508.55,5793.3,2144.15,15%,5757,Haryana,34251.1,7493.36,Cash,Friday,December,Q4,High-Value,Retail Store,1.55
829637,12-02-2023,Beauty,Fragrances,5,26729.83,133649.15,94543.88,7225.81,1644.99,10%,6386,Uttarakhand,30234.47,15204.34,Debit Card,Sunday,February,Q1,Low-Value,Online,3.58
377120,17-01-2023,Fashion,Clothing,3,23256.64,69769.92,51077.98,4539.71,673.96,5%,5299,Madhya Pradesh,13478.27,3674.71,Debit Card,Tuesday,January,Q1,High-Value,Offline,1.33
384272,07-08-2023,Fashion,Accessories,5,7173.28,35866.4,28454.29,3512.71,1167.02,5%,4230,Himachal Pradesh,2732.38,2679.13,Credit Card,Monday,August,Q3,Low-Value,Offline,3.31
640154,17-08-2023,Fashion,Clothing,1,7615.41,7615.41,5253.52,463.78,314.64,No Discount,3079,Maharastra,1583.47,796.39,UPI,Thursday,August,Q3,Low-Value,Retail Store,1.9
516006,13-06-2023,Beauty,Skincare,4,36842.15,147368.6,104521.02,12754.96,1177.67,10%,7976,Gujrat,28914.95,12458.86,Credit Card,Tuesday,June,Q2,Mid-Value,Retail Store,1.67
215533,27-07-2023,Home & Kitchen,Appliances,3,45772.51,137317.53,84727.41,9233.69,224.78,10%,1126,Haryana,43131.65,13336.63,Debit Card,Thursday,July,Q3,Low-Value,Online,4.01
216133,17-12-2023,Home & Kitchen,Cookware,5,41084.31,205421.55,140591.5,12706.81,1950.89,15%,5305,Haryana,50172.35,11937.27,UPI,Sunday,December,Q4,Low-Value,Online,4.19
164093,13-06-2023,Home & Kitchen,Cookware,3,5511.66,16534.98,10448.41,1343.55,873.59,No Discount,6019,Madhya Pradesh,3869.43,1272.4,Credit Card,Tuesday,June,Q2,Low-Value,Online,4.87
641229,02-01-2023,Fashion,Shoes,4,30060.51,120242.04,78281.1,8929.55,1105.72,10%,4928,Haryana,31925.67,12555.64,Cash,Monday,January,Q1,Mid-Value,Offline,1.12
682908,17-08-2023,Home & Kitchen,Appliances,5,14824.42,74122.1,53117.47,6680.5,904.25,No Discount,1116,Haryana,13419.88,5527.02,Debit Card,Thursday,August,Q3,Mid-Value,Online,4.04
590705,07-12-2023,Fashion,Clothing,4,34146.9,136587.6,96823.88,9703.75,863.85,15%,8089,Haryana,29196.12,14789.52,Credit Card,Thursday,December,Q4,Mid-Value,Offline,1.3
374744,14-06-2023,Fashion,Shoes,5,43992.36,219961.8,141951.05,17605.87,1619.17,15%,8129,Haryana,58785.71,31742.81,Cash,Wednesday,June,Q2,Mid-Value,Retail Store,3.68
314193,16-06-2023,Electronics,TVs,4,38244.4,152977.6,113160.15,12877.9,1731.17,5%,3586,Punjab,25208.38,17995.42,UPI,Friday,June,Q2,High-Value,Offline,2.59
206797,02-06-2023,Home & Kitchen,Appliances,3,40992.42,122977.26,91649.46,9402.95,430.94,10%,3286,Himachal Pradesh,21493.91,8676.42,Debit Card,Friday,June,Q2,Mid-Value,Retail Store,3.16
543772,17-03-2023,Fashion,Clothing,2,7597.09,15194.18,12015.28,1143.17,682.6,15%,6276,Haryana,1353.13,1682.34,Debit Card,Friday,March,Q1,High-Value,Offline,3.01
305767,20-06-2023,Home & Kitchen,Decor,3,21635.99,64907.97,48279.31,4086.84,371.36,5%,7484,Maharastra,12170.46,8284.18,Cash,Tuesday,June,Q2,High-Value,Offline,1.45
996913,05-10-2023,Fashion,Shoes,2,41175.31,82350.62,62787.38,5395.55,422.75,5%,8520,Maharastra,13744.94,6737.77,Cash,Thursday,October,Q4,Low-Value,Offline,3.32
